Rk,Player,Nation,Pos,Primary_Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90
579,Francis Coquelin,fr FRA,MF,MF,Nantes,fr Ligue 1,34,1991,16,8,655,7.3,0,1,1,0,0,0,2,0,0,0.14,0.14,0,0.14
580,Derek Cornelius,ca CAN,DFFW,DF,Marseille,fr Ligue 1,27,1997,2,0,58,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
581,Maxwel Cornet,ci CIV,MF,MF,Genoa,it Serie A,28,1996,8,1,118,1.3,0,0,0,0,0,1,0,0,0,0,0,0,0
582,Iván Corralejo,es ESP,MF,MF,Real Betis,es La Liga,18,2007,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
583,Félix Correia,pt POR,MF,MF,Lille,fr Ligue 1,24,2001,34,26,2053,22.8,4,5,9,4,0,0,2,0,0.18,0.22,0.39,0.18,0.39
584,Thierry Correia,pt POR,DFMF,DF,Valencia,es La Liga,26,1999,24,17,1392,15.5,0,2,2,0,0,0,5,0,0,0.13,0.13,0,0.13
585,Alvaro Cortes,es ESP,DF,DF,Barcelona,es La Liga,20,2005,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
586,Paco Cortés,es ESP,MFFW,MF,Levante,es La Liga,17,2007,12,4,472,5.2,0,0,0,0,0,0,2,0,0,0,0,0,0
587,Edoardo Corvi,it ITA,GK,GK,Parma,it Serie A,24,2001,17,17,1530,17,0,0,0,0,0,0,1,0,0,0,0,0,0
588,Coba da Costa,es ESP,MF,MF,Getafe,es La Liga,23,2002,14,2,348,3.9,0,0,0,0,0,0,1,0,0,0,0,0,0
589,Danny da Costa,de GER,DFMF,DF,Mainz 05,de Bundesliga,32,1993,34,30,2695,29.9,2,3,5,2,0,0,3,0,0.07,0.1,0.17,0.07,0.17
590,Logan Costa,cv CPV,DF,DF,Villarreal,es La Liga,24,2001,2,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
591,Samu Costa,pt POR,MF,MF,Mallorca,es La Liga,24,2000,34,31,2697,30,7,2,9,7,0,0,11,0,0.23,0.07,0.3,0.23,0.3
592,David Costas,es ESP,DF,DF,Oviedo,es La Liga,30,1995,25,22,2066,23,1,0,1,1,0,0,3,0,0.04,0,0.04,0.04,0.04
593,Grégoire Coudert,fr FRA,GK,GK,Brest,fr Ligue 1,26,1999,25,24,2192,24.4,0,0,0,0,0,0,2,0,0,0,0,0,0
594,Vladimír Coufal,cz CZE,DFMF,DF,Hoffenheim,de Bundesliga,32,1992,34,34,3012,33.5,1,8,9,1,0,0,4,0,0.03,0.24,0.27,0.03,0.27
595,Abdoul Coulibaly,de GER,DF,DF,Werder Bremen,de Bundesliga,18,2007,27,24,2120,23.6,1,0,1,1,0,0,5,1,0.04,0,0.04,0.04,0.04
596,Djibril Coulibaly,fr FRA,MF,MF,Nice,fr Ligue 1,16,2008,2,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
597,Lassana Coulibaly,ml MLI,MF,MF,Lecce,it Serie A,29,1996,33,31,2689,29.9,3,1,4,3,0,0,4,0,0.1,0.03,0.13,0.1,0.13
598,Lasso Coulibaly,ci CIV,MF,MF,Auxerre,fr Ligue 1,22,2002,17,1,321,3.6,0,0,0,0,0,0,1,0,0,0,0,0,0
599,Mamadou Coulibaly,fr FRA,MF,MF,Monaco,fr Ligue 1,21,2004,25,15,1381,15.3,3,3,6,3,0,0,7,1,0.2,0.2,0.39,0.2,0.39
600,Soumaïla Coulibaly,fr FRA,DF,DF,Brest,fr Ligue 1,21,2003,16,15,1338,14.9,0,0,0,0,0,0,3,0,0,0,0,0,0
601,Woyo Coulibaly,ml MLI,DF,DF,Sassuolo,it Serie A,26,1999,20,9,1054,11.7,0,0,0,0,0,0,2,0,0,0,0,0,0
602,Marius Courcoul,fr FRA,MF,MF,Angers,fr Ligue 1,18,2007,18,3,374,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0
603,Thibaut Courtois,be BEL,GK,GK,Real Madrid,es La Liga,33,1992,32,32,2880,32,0,0,0,0,0,0,1,0,0,0,0,0,0
604,Yan Couto,br BRA,MF,MF,Dortmund,de Bundesliga,23,2002,19,11,997,11.1,2,2,4,2,0,0,4,0,0.18,0.18,0.36,0.18,0.36
605,Patrice Čović,hr CRO,MF,MF,Werder Bremen,de Bundesliga,18,2007,15,2,351,3.9,1,0,1,1,0,0,1,0,0.26,0,0.26,0.26,0.26
606,Nicolas Cozza,fr FRA,DF,DF,Nantes,fr Ligue 1,26,1999,29,25,2301,25.6,0,1,1,0,0,0,2,0,0,0.04,0.04,0,0.04
607,Ben Cremaschi,us USA,MF,MF,Parma,it Serie A,20,2005,8,2,132,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0
608,Charlie Cresswell,eng ENG,DF,DF,Toulouse,fr Ligue 1,22,2002,29,28,2533,28.1,3,2,5,3,0,0,8,0,0.11,0.07,0.18,0.11,0.18
609,Bryan Cristante,it ITA,MF,MF,Roma,it Serie A,30,1995,37,36,3094,34.4,2,1,3,2,0,0,6,0,0.06,0.03,0.09,0.06,0.09
610,Juan Cruz Armada,es ESP,DF,DF,Osasuna,es La Liga,33,1992,15,7,649,7.2,0,0,0,0,0,0,2,0,0,0,0,0,0
611,Juan Cuadrado,co COL,MF,MF,Pisa,it Serie A,37,1988,19,2,506,5.6,1,0,1,0,1,1,3,0,0.18,0,0.18,0,0
612,Pau Cubarsí,es ESP,DF,DF,Barcelona,es La Liga,18,2007,31,31,2703,30,1,0,1,1,0,0,3,0,0.03,0,0.03,0.03,0.03
613,Miguel Cubo,es ESP,FW,FW,Atlético Madrid,es La Liga,17,2008,2,0,50,0.6,1,0,1,1,0,0,0,0,1.8,0,1.8,1.8,1.8
614,Cucho,co COL,FW,FW,Real Betis,es La Liga,26,1999,32,30,2580,28.7,11,3,14,10,1,1,5,0,0.38,0.1,0.49,0.35,0.45
615,Marc Cucurella,es ESP,DF,DF,Chelsea,eng Premier League,27,1998,34,31,2707,30.1,1,4,5,1,0,0,8,1,0.03,0.13,0.17,0.03,0.17
616,Jorge Cuenca,es ESP,DF,DF,Fulham,eng Premier League,25,1999,15,11,938,10.4,0,0,0,0,0,0,6,0,0,0,0,0,0
617,Montrell Culbreath,de GER,MFDF,MF,Leverkusen,de Bundesliga,17,2007,12,9,736,8.2,1,0,1,1,0,0,0,0,0.12,0,0.12,0.12,0.12
618,Josh Cullen,ie IRL,MF,MF,Burnley,eng Premier League,29,1996,18,18,1514,16.8,2,2,4,2,0,0,2,0,0.12,0.12,0.24,0.12,0.24
619,Pablo Cuñat,es ESP,GK,GK,Levante,es La Liga,23,2002,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0
620,Jair Cunha,br BRA,DF,DF,Nottingham,eng Premier League,20,2005,9,6,517,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0
621,Matheus Cunha,br BRA,MFFW,MF,Manchester Utd,eng Premier League,26,1999,33,29,2494,27.7,10,2,12,10,0,0,4,0,0.36,0.07,0.43,0.36,0.43
622,Patrick Cutrone,it ITA,FW,FW,Parma,it Serie A,27,1998,15,11,888,9.9,1,0,1,1,0,0,0,0,0.1,0,0.1,0.1,0.1
623,Lucas Da Cunha,fr FRA,MF,MF,Como,it Serie A,24,2001,36,31,2739,30.4,6,4,10,2,4,4,4,0,0.2,0.13,0.33,0.07,0.2
624,Adam Daghim,dk DEN,MFFW,MF,Wolfsburg,de Bundesliga,19,2005,27,12,1364,15.2,2,3,5,2,0,0,3,0,0.13,0.2,0.33,0.13,0.33
625,Finn Dahmen,de GER,GK,GK,Augsburg,de Bundesliga,27,1998,34,34,3060,34,0,0,0,0,0,0,1,0,0,0,0,0,0
626,Mahmoud Dahoud,de GER,MFFW,MF,Frankfurt,de Bundesliga,29,1996,15,8,716,8,2,3,5,2,0,0,0,0,0.25,0.38,0.63,0.25,0.63
627,David Daiber,pt POR,FW,FW,Bayern Munich,de Bundesliga,18,2007,2,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
628,Ameen Al-Dakhil,be BEL,DF,DF,Stuttgart,de Bundesliga,23,2002,8,3,380,4.2,0,0,0,0,0,0,1,0,0,0,0,0,0
629,Thijs Dallinga,nl NED,FW,FW,Bologna,it Serie A,24,2000,23,9,811,9,2,2,4,2,0,0,2,0,0.22,0.22,0.44,0.22,0.44
630,Diogo Dalot,pt POR,DFMF,DF,Manchester Utd,eng Premier League,26,1999,34,29,2614,29,1,3,4,1,0,0,5,0,0.03,0.1,0.14,0.03,0.14
631,Muhammed Damar,de GER,MFFW,MF,Hoffenheim,de Bundesliga,21,2004,15,2,277,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0
632,Damián,es ESP,MF,MF,Getafe,es La Liga,22,2003,3,2,151,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0
633,Mikkel Damsgaard,dk DEN,MF,MF,Brentford,eng Premier League,25,2000,33,24,2054,22.8,4,4,8,4,0,0,0,0,0.18,0.18,0.35,0.18,0.35
634,Arnaut Danjuma,nl NED,MFFW,MF,Valencia,es La Liga,28,1997,30,18,1628,18.1,3,2,5,3,0,1,0,0,0.17,0.11,0.28,0.17,0.28
635,Kévin Danois,fr FRA,MF,MF,Auxerre,fr Ligue 1,21,2004,33,32,2830,31.4,3,1,4,3,0,0,3,0,0.1,0.03,0.13,0.1,0.13
636,Kevin Danso,at AUT,DF,DF,Tottenham,eng Premier League,26,1998,24,17,1494,16.6,0,0,0,0,0,0,8,0,0,0,0,0,0
637,Dante,br BRA,DF,DF,Nice,fr Ligue 1,41,1983,12,9,849,9.4,0,1,1,0,0,0,1,0,0,0.11,0.11,0,0.11
638,Bence Dárdai,hu HUN,MF,MF,Wolfsburg,de Bundesliga,19,2006,1,0,35,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
639,Aiman Dardari,lu LUX,MF,MF,Augsburg,de Bundesliga,20,2005,3,0,34,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0
640,Sergi Darder,es ESP,MF,MF,Mallorca,es La Liga,31,1993,38,30,2680,29.8,1,5,6,1,0,0,3,0,0.03,0.17,0.2,0.03,0.2
641,Karl Darlow,wls WAL,GK,GK,Leeds United,eng Premier League,34,1990,22,22,1980,22,0,0,0,0,0,0,1,0,0,0,0,0,0
642,Matteo Darmian,it ITA,MFDF,MF,Inter,it Serie A,35,1989,6,2,248,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0
643,Josh Dasilva,eng ENG,MF,MF,Brentford,eng Premier League,26,1998,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,David Datro Fofana,ci CIV,FW,FW,Strasbourg,fr Ligue 1,22,2002,5,3,171,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0
645,Juan David Cabal,co COL,MF,MF,Juventus,it Serie A,24,2001,12,2,296,3.3,2,0,2,2,0,0,1,0,0.61,0,0.61,0.61,0.61
646,Jonathan David,ca CAN,FW,FW,Juventus,it Serie A,25,2000,35,20,1781,19.8,6,4,10,6,0,1,0,0,0.3,0.2,0.51,0.3,0.51
647,Alphonso Davies,ca CAN,DF,DF,Bayern Munich,de Bundesliga,24,2000,13,6,525,5.8,1,3,4,1,0,0,1,0,0.17,0.51,0.69,0.17,0.69
648,Ben Davies,wls WAL,DF,DF,Tottenham,eng Premier League,32,1993,3,2,137,1.5,1,0,1,1,0,0,1,0,0.66,0,0.66,0.66,0.66
649,Davinchi,es ESP,DF,DF,Getafe,es La Liga,17,2007,14,7,700,7.8,0,0,0,0,0,0,2,0,0,0,0,0,0
650,Keinan Davis,eng ENG,FW,FW,Udinese,it Serie A,27,1998,30,27,2065,22.9,10,4,14,6,4,4,5,0,0.44,0.17,0.61,0.26,0.44
651,Kevin De Bruyne,be BEL,MF,MF,Napoli,it Serie A,34,1991,18,13,1165,12.9,5,2,7,2,3,3,1,0,0.39,0.15,0.54,0.15,0.31
652,Mathys De Carvalho,fr FRA,MF,MF,Lyon,fr Ligue 1,20,2005,11,3,295,3.3,0,0,0,0,0,0,1,0,0,0,0,0,0
653,Maxim De Cuyper,be BEL,DFMF,DF,Brighton,eng Premier League,24,2000,30,17,1414,15.7,2,3,5,2,0,0,2,0,0.13,0.19,0.32,0.13,0.32
654,Charles De Ketelaere,be BEL,MFFW,MF,Atalanta,it Serie A,24,2001,31,26,2177,24.2,3,5,8,3,0,0,4,0,0.12,0.21,0.33,0.12,0.33
655,Jeffrey De Lange,nl NED,GK,GK,Marseille,fr Ligue 1,27,1998,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0
656,Manuel De Luca,it ITA,FW,FW,Cremonese,it Serie A,27,1998,2,0,16,0.2,1,0,1,0,1,1,0,0,5.63,0,5.63,0,0
657,Théo De Percin,mq MTQ,GK,GK,Auxerre,fr Ligue 1,24,2001,8,5,598,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0
658,Lorenzo De Silvestri,it ITA,DF,DF,Bologna,it Serie A,37,1988,12,6,491,5.5,0,0,0,0,0,0,2,0,0,0,0,0,0
659,Thibault De Smet,be BEL,DF,DF,Paris FC,fr Ligue 1,27,1998,17,13,1144,12.7,0,1,1,0,0,0,6,2,0,0.08,0.08,0,0.08
660,Koni De Winter,be BEL,DF,DF,Milan,it Serie A,23,2002,26,19,1800,20,1,1,2,1,0,0,1,0,0.05,0.05,0.1,0.05,0.1
661,Alessandro Deiola,it ITA,MFDF,MF,Cagliari,it Serie A,29,1995,20,17,1430,15.9,0,2,2,0,0,0,3,0,0,0.13,0.13,0,0.13
662,Romain Del Castillo,fr FRA,MFFW,MF,Brest,fr Ligue 1,29,1996,32,32,2625,29.2,9,3,12,3,6,8,2,1,0.31,0.1,0.41,0.1,0.21
663,Thomas Delaine,fr FRA,MFDF,MF,Le Havre,fr Ligue 1,33,1992,5,2,201,2.2,0,0,0,0,0,0,1,0,0,0,0,0,0
664,Liam Delap,eng ENG,FW,FW,Chelsea,eng Premier League,22,2003,28,12,1107,12.3,1,0,1,1,0,0,4,0,0.08,0,0.08,0.08,0.08
665,Fisayo Dele-Bashiru,ng NGA,MF,MF,Lazio,it Serie A,24,2001,24,11,1187,13.2,1,0,1,1,0,0,0,0,0.08,0,0.08,0.08,0.08
666,Enrico Delprato,it ITA,DFMF,DF,Parma,it Serie A,25,1999,35,34,2951,32.8,2,0,2,2,0,0,5,0,0.06,0,0.06,0.06,0.06
667,Olivier Deman,be BEL,DFMF,DF,Werder Bremen,de Bundesliga,25,2000,16,14,1254,13.9,1,2,3,1,0,0,3,0,0.07,0.14,0.22,0.07,0.22
668,Pape Demba Diop,sn SEN,MF,MF,Toulouse,fr Ligue 1,21,2003,15,13,1181,13.1,1,2,3,1,0,0,2,0,0.08,0.15,0.23,0.08,0.23
669,Ali Dembélé,fr FRA,DF,DF,Torino,it Serie A,21,2004,2,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
670,Ousmane Dembélé,fr FRA,FW,FW,PSG,fr Ligue 1,28,1997,22,11,1063,11.8,10,7,17,8,2,3,0,0,0.85,0.59,1.44,0.68,1.27
671,Jessy Deminguet,fr FRA,MF,MF,Metz,fr Ligue 1,27,1998,31,25,1995,22.2,2,0,2,2,0,0,4,0,0.09,0,0.09,0.09,0.09
672,Ermedin Demirović,ba BIH,FW,FW,Stuttgart,de Bundesliga,27,1998,25,17,1497,16.6,12,3,15,11,1,1,5,0,0.72,0.18,0.9,0.66,0.84
673,Rav van den Berg,nl NED,DF,DF,Köln,de Bundesliga,21,2004,14,12,1131,12.6,0,1,1,0,0,0,0,1,0,0.08,0.08,0,0.08
674,Sepp van den Berg,nl NED,DF,DF,Brentford,eng Premier League,23,2001,32,30,2763,30.7,0,2,2,0,0,0,2,0,0,0.07,0.07,0,0.07
675,Branco van den Boomen,nl NED,MF,MF,Angers,fr Ligue 1,30,1995,15,14,1238,13.8,0,1,1,0,0,1,3,0,0,0.07,0.07,0,0.07
676,Leander Dendoncker,be BEL,MF,MF,Oviedo,es La Liga,30,1995,19,15,1330,14.8,1,0,1,1,0,0,2,0,0.07,0,0.07,0.07,0.07
677,Daniel Denoon,ch SUI,DF,DF,Pisa,it Serie A,21,2004,2,2,122,1.4,0,0,0,0,0,0,1,0,0,0,0,0,0
678,Nelson Deossa,co COL,MF,MF,Real Betis,es La Liga,25,2000,20,8,743,8.3,0,0,0,0,0,0,3,0,0,0,0,0,0
679,Jesse Derry,eng ENG,MF,MF,Chelsea,eng Premier League,18,2007,1,1,44,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
680,Rémy Descamps,fr FRA,GK,GK,Lyon,fr Ligue 1,29,1996,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0
681,Bahmed Deuff,mr MTN,MF,MF,Nantes,fr Ligue 1,19,2006,11,1,250,2.8,0,0,0,0,0,0,1,0,0,0,0,0,0
682,Justin Devenny,nir NIR,MFFW,MF,Crystal Palace,eng Premier League,21,2003,21,7,796,8.8,1,0,1,0,1,1,0,0,0.11,0,0.11,0,0
683,Tidiane Devernois,fr FRA,MF,MF,Auxerre,fr Ligue 1,17,2007,2,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
684,Kiernan Dewsbury-Hall,eng ENG,MF,MF,Everton,eng Premier League,26,1998,31,30,2626,29.2,8,4,12,8,0,0,6,0,0.27,0.14,0.41,0.27,0.41
685,Raffaele Di Gennaro,it ITA,GK,GK,Inter,it Serie A,31,1993,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
686,Michele Di Gregorio,it ITA,GK,GK,Juventus,it Serie A,28,1997,30,29,2655,29.5,0,0,0,0,0,0,1,0,0,0,0,0,0
687,Giovanni Di Lorenzo,it ITA,DFMF,DF,Napoli,it Serie A,31,1993,26,26,2276,25.3,2,1,3,2,0,0,1,0,0.08,0.04,0.12,0.08,0.12
688,Alessandro Di Pardo,it ITA,DFMF,DF,Cagliari,it Serie A,26,1999,3,0,54,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
689,Boulaye Dia,sn SEN,FWMF,FW,Lazio,it Serie A,28,1996,27,14,1253,13.9,1,2,3,1,0,0,1,0,0.07,0.14,0.22,0.07,0.22
690,Ibrahim Diabaté,ci CIV,FW,FW,Alavés,es La Liga,25,1999,10,6,578,6.4,2,0,2,2,0,0,1,0,0.31,0,0.31,0.31,0.31
691,Bambo Diaby,sn SEN,DF,DF,Elche,es La Liga,27,1997,4,1,102,1.1,0,0,0,0,0,0,1,0,0,0,0,0,0
692,Mouctar Diakhaby,gn GUI,DF,DF,Valencia,es La Liga,28,1996,8,7,543,6,1,0,1,1,0,0,3,0,0.17,0,0.17,0.17,0.17
693,Bafodé Diakité,fr FRA,DF,DF,Bournemouth,eng Premier League,24,2001,18,15,1277,14.2,0,0,0,0,0,0,1,0,0,0,0,0,0
694,Amad Diallo,ci CIV,MF,MF,Manchester Utd,eng Premier League,23,2002,32,27,2341,26,2,3,5,2,0,0,2,0,0.08,0.12,0.19,0.08,0.19
695,Habib Diallo,sn SEN,FW,FW,Metz,fr Ligue 1,30,1995,25,21,1909,21.2,4,1,5,4,0,1,0,0,0.19,0.05,0.24,0.19,0.24
696,Zoumana Diallo,fr FRA,FW,FW,Nice,fr Ligue 1,20,2005,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
697,Grady Diangana,cd COD,MFFW,MF,Elche,es La Liga,27,1998,20,13,926,10.3,1,0,1,1,0,0,3,0,0.1,0,0.1,0.1,0.1
698,Assane Diao,sn SEN,MF,MF,Como,it Serie A,19,2005,17,13,1075,11.9,2,1,3,2,0,0,2,0,0.17,0.08,0.25,0.17,0.25
699,Soriba Diaoune,fr FRA,MF,MF,Lille,fr Ligue 1,17,2007,10,1,185,2.1,1,1,2,1,0,0,0,0,0.49,0.49,0.97,0.49,0.97
700,Habib Diarra,sn SEN,MF,MF,Sunderland,eng Premier League,21,2004,20,15,1405,15.6,2,2,4,1,1,1,6,0,0.13,0.13,0.26,0.06,0.19
701,Moussa Diarra,ml MLI,DF,DF,Alavés,es La Liga,24,2000,3,3,216,2.4,0,0,0,0,0,0,1,0,0,0,0,0,0
702,Rúben Dias,pt POR,DF,DF,Manchester City,eng Premier League,28,1997,26,24,2141,23.8,2,0,2,2,0,0,3,0,0.08,0,0.08,0.08,0.08
703,Alassane Diatta,sn SEN,MF,MF,Villarreal,es La Liga,20,2005,1,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
704,Bane Diatta,fr FRA,MF,MF,Angers,fr Ligue 1,17,2008,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
705,Krépin Diatta,sn SEN,MFDF,MF,Monaco,fr Ligue 1,26,1999,18,10,1013,11.3,0,1,1,0,0,0,2,0,0,0.09,0.09,0,0.09
706,Mory Diaw,sn SEN,GK,GK,Le Havre,fr Ligue 1,32,1993,30,30,2655,29.5,0,1,1,0,0,0,1,0,0,0.03,0.03,0,0.03
707,Brahim Díaz,ma MAR,FWMF,FW,Real Madrid,es La Liga,25,1999,30,13,1257,14,1,6,7,1,0,0,2,0,0.07,0.43,0.5,0.07,0.5
708,Daniel Díaz,es ESP,FW,FW,Real Sociedad,es La Liga,19,2006,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
709,Julio Diaz,es ESP,DF,DF,Atlético Madrid,es La Liga,20,2005,4,4,310,3.4,0,1,1,0,0,0,2,0,0,0.29,0.29,0,0.29
710,Junior Diaz,ci CIV,DF,DF,Brest,fr Ligue 1,22,2003,20,17,1562,17.4,0,0,0,0,0,0,4,0,0,0,0,0,0
711,Luis Díaz,co COL,MF,MF,Bayern Munich,de Bundesliga,28,1997,32,27,2447,27.2,15,14,29,15,0,0,7,1,0.55,0.51,1.07,0.55,1.07
712,Pedro Díaz,es ESP,MF,MF,Rayo Vallecano,es La Liga,27,1998,34,21,1870,20.8,0,1,1,0,0,0,2,0,0,0.05,0.05,0,0.05
713,Tyler Dibling,eng ENG,MF,MF,Everton,eng Premier League,19,2006,14,4,358,4,0,0,0,0,0,0,2,0,0,0,0,0,0
714,Nouha Dicko,ml MLI,FWMF,FW,Paris FC,fr Ligue 1,33,1992,8,0,72,0.8,1,1,2,1,0,0,0,0,1.25,1.25,2.5,1.25,2.5
715,Yaya Diémé,sn SEN,FW,FW,Strasbourg,fr Ligue 1,17,2007,3,2,154,1.7,0,0,0,0,0,0,2,0,0,0,0,0,0
716,Bamba Dieng,sn SEN,FW,FW,Lorient,fr Ligue 1,25,2000,22,15,1212,13.5,10,1,11,9,1,2,2,0,0.74,0.07,0.82,0.67,0.74
717,Eric Dier,eng ENG,DF,DF,Monaco,fr Ligue 1,31,1994,9,7,688,7.6,1,0,1,1,0,0,0,0,0.13,0,0.13,0.13,0.13
718,Lucas Digne,fr FRA,DF,DF,Aston Villa,eng Premier League,32,1993,31,21,1852,20.6,0,6,6,0,0,0,3,0,0,0.29,0.29,0,0.29
719,Kevin Diks,id IDN,DF,DF,Gladbach,de Bundesliga,28,1996,30,28,2464,27.4,5,0,5,1,4,4,6,0,0.18,0,0.18,0.04,0.04
720,Federico Dimarco,it ITA,MF,MF,Inter,it Serie A,27,1997,35,30,2698,30,7,16,23,7,0,0,3,0,0.23,0.53,0.77,0.23,0.77
721,Stole Dimitrievski,mk MKD,GK,GK,Valencia,es La Liga,31,1993,20,20,1800,20,0,0,0,0,0,0,1,0,0,0,0,0,0
722,Junior Dina Ebimbe,cm CMR,MF,MF,Brest,fr Ligue 1,24,2000,27,15,1165,12.9,5,0,5,5,0,0,3,0,0.39,0,0.39,0.39,0.39
723,Eren Dinkçi,de GER,MFFW,MF,Heidenheim,de Bundesliga,23,2001,14,13,1131,12.6,3,1,4,3,0,0,3,0,0.24,0.08,0.32,0.24,0.32
724,Eren Dinkçi,de GER,MF,MF,Freiburg,de Bundesliga,23,2001,8,3,248,2.8,0,0,0,0,0,0,1,0,0,0,0,0,0
725,Sinaly Diomande,ci CIV,DF,DF,Auxerre,fr Ligue 1,24,2001,24,24,2131,23.7,2,2,4,2,0,0,4,1,0.08,0.08,0.17,0.08,0.17
726,Yan Diomandé,ci CIV,FWMF,FW,RB Leipzig,de Bundesliga,18,2006,33,28,2472,27.5,12,8,20,12,0,0,2,0,0.44,0.29,0.73,0.44,0.73
727,Issa Diop,ma MAR,DF,DF,Fulham,eng Premier League,28,1997,13,8,816,9.1,1,0,1,1,0,0,2,0,0.11,0,0.11,0.11,0.11
728,Sérigné Diop,sn SEN,FW,FW,Brest,fr Ligue 1,20,2005,2,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
729,Sofiane Diop,ma MAR,MFFW,MF,Nice,fr Ligue 1,25,2000,33,26,2130,23.7,8,2,10,6,2,2,5,0,0.34,0.08,0.42,0.25,0.34
730,Andy Diouf,fr FRA,MF,MF,Inter,it Serie A,22,2003,19,4,493,5.5,1,0,1,1,0,0,1,0,0.18,0,0.18,0.18,0.18
731,Andy Diouf,fr FRA,MF,MF,Lens,fr Ligue 1,22,2003,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
732,El Hadji Malick Diouf,sn SEN,DFMF,DF,West Ham,eng Premier League,20,2004,32,30,2707,30.1,0,5,5,0,0,0,6,0,0,0.17,0.17,0,0.17
733,Yehvann Diouf,sn SEN,GK,GK,Nice,fr Ligue 1,25,1999,26,26,2340,26,0,0,0,0,0,0,1,0,0,0,0,0,0
734,Assane Dioussé,sn SEN,MF,MF,Auxerre,fr Ligue 1,27,1997,15,1,219,2.4,0,0,0,0,0,0,3,0,0,0,0,0,0
735,Axel Disasi,fr FRA,DF,DF,West Ham,eng Premier League,27,1998,14,14,1254,13.9,0,0,0,0,0,0,1,0,0,0,0,0,0
736,Matías Dituro,ar ARG,GK,GK,Elche,es La Liga,38,1987,22,22,1980,22,0,0,0,0,0,0,1,0,0,0,0,0,0
737,Djené,tg TOG,DFMF,DF,Getafe,es La Liga,33,1991,34,32,2578,28.6,0,0,0,0,0,0,10,2,0,0,0,0,0
738,Harouna Djibrin,cm CMR,MF,MF,Angers,fr Ligue 1,18,2006,15,1,336,3.7,2,1,3,2,0,0,2,0,0.54,0.27,0.8,0.54,0.8
739,Berat Djimsiti,al ALB,DF,DF,Atalanta,it Serie A,32,1993,34,29,2525,28.1,0,0,0,0,0,0,4,0,0,0,0,0,0
740,Marko Dmitrović,rs SRB,GK,GK,Espanyol,es La Liga,33,1992,37,37,3330,37,0,0,0,0,0,0,0,0,0,0,0,0,0
741,Henrick Do Marcolino,fr FRA,FW,FW,Rennes,fr Ligue 1,19,2006,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,Ritsu Doan,jp JPN,MF,MF,Frankfurt,de Bundesliga,27,1998,31,28,2364,26.3,5,5,10,5,0,0,5,0,0.19,0.19,0.38,0.19,0.38
743,Dodô,br BRA,DFMF,DF,Fiorentina,it Serie A,26,1998,36,36,3134,34.8,1,2,3,1,0,0,7,0,0.03,0.06,0.09,0.03,0.09
744,Danilho Doekhi,nl NED,DF,DF,Union Berlin,de Bundesliga,27,1998,34,34,3060,34,5,0,5,5,0,0,4,0,0.15,0,0.15,0.15,0.15
745,Matt Doherty,ie IRL,DFMF,DF,Wolves,eng Premier League,33,1992,11,11,787,8.7,0,0,0,0,0,0,4,0,0,0,0,0,0
746,Josh Doig,sct SCO,DF,DF,Sassuolo,it Serie A,23,2002,30,22,1917,21.3,0,0,0,0,0,0,5,0,0,0,0,0,0
